118975879RR0001,2016-01-31,,,,,,,,,,,,,
118975903RR0001,2016-12-31,,,,,,,,,,,,,
118975952RR0001,2016-12-31,1,1,,,,,,,,,4,,69073
118976018RR0001,2016-12-31,,,,,,,,,,,,,
118976042RR0001,2016-03-31,101,,4,5,1,,,,,,219,6423713,13617186
118976091RR0001,2016-03-31,,,,,,,,,,,,,
118976117RR0001,2016-12-31,8,2,6,,,,,,,,10,96555,570842
118976166RR0001,2016-06-30,16,,7,2,1,,,,,,8,246640,1437506
118976190RR0001,2016-06-30,3,1,2,,,,,,,,5,25485,133074
118976364RR0001,2016-06-30,4,,,,,,,,,,1,18405,229351
118976430RR0001,2016-05-31,,,,,,,,,,,,,
118976471RR0001,2016-05-31,,,,,,,,,,,,,
118976513RR0001,2016-03-31,64,,10,,,,,,,,79,1196548,3036737
118976562RR0001,2016-06-30,47,,4,5,1,,,,,,104,1763380,5229430
118976604RR0001,2016-12-31,111,,,7,1,1,,1,,,23,310277,7826743
118976653RR0001,2016-03-31,5,2,3,,,,,,,,2,32578,324488
118976661RR0001,2016-08-31,,,,,,,,,,,,,
118976711RR0001,2016-05-31,,,,,,,,,,,,,
118976737RR0001,2016-03-31,,,,,,,,,,,,,
118976745RR0001,2016-03-31,20,,10,,,,,,,,24,260001,1311966
118976885RR0001,2016-05-31,1,1,,,,,,,,,2,5328,41328
118976927RR0001,2016-03-31,12,4,4,2,,,,,,,10,98040,819889
118976927RR0001,2016-06-30,11,2,5,3,,,,,,,6,28425,187818
118976943RR0001,2016-07-31,,,,,,,,,,,,,
118976976RR0001,2016-11-30,,,,,,,,,,,1,22900,22900
118976984RR0001,2016-03-31,13,1,8,1,,,,,,,2,15055,711919
118977040RR0001,2016-12-31,2,,2,,,,,,,,1,2500,113823
118977081RR0001,2016-12-31,,,,,,,,,,,,,
118977099RR0001,2016-04-30,,,,,,,,,,,,,
118977107RR0001,2016-12-31,2,1,1,,,,,,,,1,12787,69204
118977115RR0001,2016-12-31,,,,,,,,,,,,,
118977131RR0001,2016-12-31,102,,,8,1,1,,,,,66,1719764,7953000
118977172RR0001,2016-12-31,,,,,,,,,,,1,9190,9190
118977198RR0001,2016-12-31,,,,,,,,,,,,,
118977230RR0001,2016-12-31,,,,,,,,,,,,,
118977248RR0001,2016-12-31,9,5,4,,,,,,,,22,173711,599235
118977255RR0001,2016-04-30,,,,,,,,,,,2,4300,4300
118977271RR0001,2016-03-31,4,,4,,,,,,,,5,203899,445751
118977289RR0001,2016-11-30,6,5,1,,,,,,,,4,11054,217887
118977347RR0001,2016-12-31,,,,,,,,,,,,,
118977370RR0001,2016-12-31,,,,,,,,,,,1,8150,8150
118977412RR0001,2016-12-31,,,,,,,,,,,,,
118977453RR0001,2016-03-31,,,,,,,,,,,,,
118977487RR0001,2016-12-31,,,,,,,,,,,,,
118977537RR0001,2016-12-31,2,1,1,,,,,,,,1,7468,143725
118977560RR0001,2016-08-31,,,,,,,,,,,,,
118977602RR0001,2016-06-30,,,,,,,,,,,,,
118977610RR0001,2016-12-31,3,1,2,,,,,,,,,,166208
118977628RR0001,2016-04-30,5,1,2,2,,,,,,,3,31743,389927
118977644RR0001,2016-12-31,1,,1,,,,,,,,15,59060,135963
118977693RR0001,2016-03-31,50,,9,1,,,,,,,57,822041,4223102
118977743RR0001,2016-06-30,,,,,,,,,,,,,
118977768RR0001,2016-12-31,,,,,,,,,,,,,
118977800RR0001,2016-12-31,15,3,7,,,,,,,,7,43022,843549
118977834RR0001,2016-02-28,2,2,,,,,,,,,4,14619,81073
118977859RR0001,2016-12-31,,,,,,,,,,,,,
118977867RR0001,2016-12-31,,,,,,,,,,,,,
118977875RR0001,2016-12-31,,,,,,,,,,,,,
118977925RR0001,2016-12-31,,,,,,,,,,,5,81302,81302
118977933RR0001,2016-12-31,,,,,,,,,,,,,
118977966RR0001,2016-06-30,,,,,,,,,,,,,
118977990RR0001,2016-03-31,,,,,,,,,,,,,
118978006RR0001,2016-12-31,,,,,,,,,,,,,
118978014RR0001,2016-12-31,,,,,,,,,,,,,
118978022RR0001,2016-12-31,1,,1,,,,,,,,28,53922,93863
118978048RR0001,2016-06-30,,,,,,,,,,,,,
118978105RR0001,2016-12-31,,,,,,,,,,,,,
118978139RR0002,2016-12-31,2,2,,,,,,,,,,,57548
118978147RR0001,2016-12-31,1,1,,,,,,,,,2,5400,24875
118978154RR0001,2016-05-31,,1,,,,,,,,,,1866,1866
118978170RR0001,2016-11-30,,,,,,,,,,,,,
118978220RR0001,2016-12-31,,,,,,,,,,,,,
118978246RR0001,2016-12-31,,,,,,,,,,,,,
118978261RR0001,2016-12-31,,,,,,,,,,,,,
118978279RR0001,2016-12-31,,,,,,,,,,,1,37828,37828
118978287RR0001,2016-08-31,,,,,,,,,,,,,
118978352RR0001,2016-11-30,,,,,,,,,,,38,107340,107340
118978360RR0001,2016-12-31,1,,1,,,,,,,,,,74794
118978378RR0001,2016-09-30,9,7,2,,,,,,,,12,70094,320411
118978402RR0001,2016-12-31,4,2,1,1,,,,,,,,,216070
118978451RR0001,2016-12-31,,,,,,,,,,,3,15000,15000
118978519RR0001,2016-12-31,,,,,,,,,,,,,
118978535RR0001,2016-07-31,6,2,4,,,,,,,,11,42622,342414
118978543RR0001,2016-03-31,,,,,,,,,,,1,6115,6115
118978568RR0001,2016-03-31,27,4,5,1,,,,,,,30,306073,3005522
118978592RR0001,2016-12-31,,,,,,,,,,,,,
118978626RR0001,2016-12-31,15,5,4,1,,,,,,,28,241229,840055
118978634RR0001,2016-06-30,84,,4,6,,,,,,,121,1705780,6745295
118978667RR0001,2016-03-31,,,,,,,,,,,,,
118978667RR0001,2016-11-19,,,,,,,,,,,,,
118978683RR0001,2016-03-31,26,10,,,,,,,,,17,54431,280398
118978733RR0001,2016-03-31,11,2,4,4,,1,,,,,6,268619,1149309
118978808RR0001,2016-06-30,1,1,,,,,,,,,4,56684,81068
118978816RR0001,2016-12-31,4,,4,,,,,,,,,,227355
118978865RR0001,2016-08-31,,,,,,,,,,,,,
118978881RR0001,2016-06-30,55,,,9,1,,,,,,69,1325571,4649130
118978907RR0001,2016-06-30,,,,,,,,,,,,,
118978949RR0001,2016-10-31,,,,,,,,,,,2,1200,1200
118979004RR0001,2016-12-31,,,,,,,,,,,,,
118979038RR0001,2016-12-31,1,1,,,,,,,,,,,25756
118979061RR0001,2016-04-30,,,,,,,,,,,,,
118979079RR0001,2016-12-31,,,,,,,,,,,,,
118979095RR0001,2016-12-31,,,,,,,,,,,1,10440,10440
118979103RR0001,2016-12-31,,,,,,,,,,,,,
118979111RR0001,2016-03-31,3,,3,,,,,,,,,,187641
118979145RR0001,2016-03-31,,,,,,,,,,,,,
118979152RR0001,2016-03-31,2,,2,,,,,,,,,,158569
118979178RR0001,2016-03-31,,,,,,,,,,,,,
118979194RR0001,2016-12-31,,,,,,,,,,,,,
118979236RR0001,2016-03-31,,,,,,,,,,,,,
118979251RR0001,2016-12-31,,,,,,,,,,,,,
118979269RR0001,2016-12-31,,,,,,,,,,,,,
118979301RR0001,2016-12-31,,,,,,,,,,,32,89221,89221
118979327RR0001,2016-02-28,,,,,,,,,,,,,
118979343RR0001,2016-12-31,1,,1,,,,,,,,1,4229,67618
118979368RR0001,2016-12-31,,,,,,,,,,,3,28470,28470
118979400RR0001,2016-12-31,,,,,,,,,,,,,
118979418RR0001,2016-02-28,1,1,,,,,,,,,,,35673
118979459RR0001,2016-12-31,4,2,2,,,,,,,,,,221821
118979475RR0001,2016-09-30,,,,,,,,,,,,,
118979491RR0001,2016-12-31,19,,8,2,,,,,,,3,63467,1433291
118979525RR0001,2016-12-31,,,,,,,,,,,,,
118979541RR0001,2016-03-31,99,,7,3,,,,,,,152,3018031,8995802
118979558RR0001,2016-12-31,1,,1,,,,,,,,2,59000,59000
118979574RR0001,2016-12-31,,,,,,,,,,,,,
118979590RR0001,2016-08-31,,,,,,,,,,,,,
118979608RR0001,2016-03-31,2,2,,,,,,,,,,,52633
118979616RR0001,2016-12-31,2,1,1,,,,,,,,26,177903,304280
118979632RR0001,2016-12-31,,,,,,,,,,,8,67874,67874
118979657RR0001,2016-03-31,180,,,9,1,,,,,,120,961505,10024620
118979699RR0001,2016-12-31,,,,,,,,,,,,,
118979707RR0001,2016-12-31,1,,1,,,,,,,,1,7417,83045
118979715RR0001,2016-12-31,,,,,,,,,,,,,
118979723RR0001,2016-12-31,2,2,,,,,,,,,2,6545,26447
118979749RR0002,2016-08-31,,,,,,,,,,,,,
118979764RR0001,2016-03-31,38,,8,2,,,,,,,35,452338,3271428
118979814RR0001,2016-12-31,,,,,,,,,,,,,
118979822RR0001,2016-08-31,,,,,,,,,,,,,
118979830RR0001,2016-03-31,1,1,,,,,,,,,,,4225
118979863RR0001,2016-06-30,,,,,,,,,,,,,
118979871RR0001,2016-12-31,4,2,2,,,,,,,,3,13237,186370
118979889RR0001,2016-03-31,3,3,,,,,,,,,52,36782,193871
118979913RR0001,2016-12-31,,,,,,,,,,,1,36610,48412
118979921RR0001,2016-05-31,,,,,,,,,,,,,
118979939RR0001,2016-12-31,,,,,,,,,,,6,681444,681444
118979947RR0001,2016-12-31,48,,8,1,,1,,,,,51,382814,2948143
118979962RR0001,2016-12-31,,,,,,,,,,,2,63801,63801
118979970RR0001,2016-05-31,,,,,,,,,,,,,
118980010RR0001,2016-12-31,1,,1,,,,,,,,2,14548,77195
118980077RR0001,2016-12-31,,,,,,,,,,,,,
118980184RR0001,2016-12-31,1,,1,,,,,,,,,,38500
118980192RR0001,2016-05-31,2,2,,,,,,,,,4,12138,50510
118980242RR0001,2016-10-15,1,,,,,,,,,,3,,23029
118980259RR0001,2016-12-31,,,,,,,,,,,,,
118980275RR0001,2016-12-31,,,,,,,,,,,,,
118980283RR0001,2016-12-31,19,,9,1,,,,,,,17,159017,1180651
118980291RR0001,2016-12-31,2,,2,,,,,,,,6,106068,249881
118980325RR0001,2016-07-31,48,,9,1,,,,,,,203,679877,3527916
118980341RR0001,2016-07-31,,,,,,,,,,,,,
118980382RR0001,2016-12-31,4,4,,,,,,,,,9,67177,165957
118980390RR0001,2016-12-31,5,2,3,,,,,,,,11,71829,294162
118980432RR0001,2016-05-31,1,1,,,,,,,,,,,22027
118980457RR0001,2016-12-31,,,,,,,,,,,,,
118980481RR0001,2016-06-30,1,1,,,,,,,,,1,,37822
118980499RR0001,2016-12-31,1,1,,,,,,,,,3,35952,68499
118980515RR0001,2016-06-30,7,7,,,,,,,,,8,17487,139612
118980523RR0001,2016-09-30,19,15,4,,,,,,,,8,121587,924032
118980572RR0001,2016-06-30,1,,1,,,,,,,,5,42816,89135
118980580RR0001,2016-12-31,,,,,,,,,,,,,
118980630RR0001,2016-12-31,,,,,,,,,,,1,21249,22124
118980705RR0001,2016-08-31,,,,,,,,,,,,,
118980721RR0001,2016-12-31,2,2,,,,,,,,,10,21400,65005
118980747RR0001,2016-12-31,1,,1,,,,,,,,4,21820,88391
118980770RR0001,2016-12-31,,,,,,,,,,,1,4000,4000
118980804RR0001,2016-12-31,1,1,,,,,,,,,1,11485,48375
118980812RR0001,2016-12-31,1,,1,,,,,,,,,,47879
118980838RR0001,2016-10-31,,,,,,,,,,,,,
118980861RR0001,2016-12-31,7,1,4,2,,,,,,,11,177639,609970
118980960RR0001,2016-12-31,,,,,,,,,,,,,
118981000RR0001,2016-12-31,,3,,,,,,,,,3,49523,49523
118981026RR0001,2016-12-31,1,1,,,,,,,,,2,7158,32683
118981067RR0001,2016-09-30,,,,,,,,,,,,,
118981125RR0001,2016-03-31,536,,,,6,2,2,,,,396,8705787,44632016
118981133RR0001,2016-12-31,2,,2,,,,,,,,43,187889,296873
118981166RR0001,2016-12-31,,,,,,,,,,,,,
118981232RR0001,2016-12-31,,,,,,,,,,,,,
118981240RR0001,2016-01-31,,,,,,,,,,,,,
118981273RR0001,2016-12-31,3,1,1,1,,,,,,,9,45572,211645
118981331RR0001,2016-06-30,,,,,,,,,,,,,
118981349RR0001,2016-12-31,1,,1,,,,,,,,1,9736,94526
118981356RR0001,2016-12-31,,,,,,,,,,,7,100643,100643
118981406RR0001,2016-04-30,,,,,,,,,,,,,
118981448RR0001,2016-03-31,1,1,,,,,,,,,,,36000
118981471RR0001,2016-12-31,,,,,,,,,,,3,41662,41662
118981570RR0001,2016-12-31,14,9,5,,,,,,,,,18050,507476
118981612RR0001,2016-12-31,1,,1,,,,,,,,,,51800
118981620RR0001,2016-12-31,,,,,,,,,,,1,,
118981646RR0001,2016-12-31,,,,,,,,,,,,,
118981661RR0001,2016-12-31,1,,1,,,,,,,,2,23355,110019
118981737RR0001,2016-12-31,,,,,,,,,,,,,
118981778RR0001,2016-03-31,5,,4,1,,,,,,,3,57704,420773
118981794RR0001,2016-06-30,66,,,9,,1,,,,,18,285754,5557510
118981828RR0001,2016-12-31,1,1,,,,,,,,,2,10575,37994
118981851RR0001,2016-12-31,,,,,,,,,,,1,5451,5451
118981869RR0001,2016-03-31,11,9,2,,,,,,,,7,52374,519778
118981901RR0001,2016-12-31,1,1,,,,,,,,,13,76818,114475
118981935RR0001,2016-07-31,12,5,7,,,,,,,,19,102758,408196
118981984RR0001,2016-03-31,2,2,,,,,,,,,2,7731,83101
118981992RR0001,2016-12-31,4,4,,,,,,,,,2,6454,30323
118982008RR0001,2016-12-31,26,,9,1,,,,,,,15,364712,1696570
118982032RR0001,2016-12-31,,,,,,,,,,,5,46041,75363
118982099RR0001,2016-03-31,,,,,,,,,,,,,
118982149RR0001,2016-12-31,,,,,,,,,,,3,22093,22093
118982156RR0001,2016-03-31,18,7,10,1,,,,,,,21,228000,1168012
118982164RR0001,2016-12-31,2,1,1,,,,,,,,,,52328
118982172RR0001,2016-03-31,13,6,4,,,,,,,,20,270866,774779
118982297RR0001,2016-12-31,1,,1,,,,,,,,3,23600,80946
118982339RR0001,2016-05-31,3,2,1,,,,,,,,4,21565,118500
118982354RR0001,2016-12-31,1,,1,,,,,,,,3,10655,77047
118982396RR0001,2016-12-31,1,,1,,,,,,,,1,17896,86695
118982420RR0001,2016-12-31,1,,1,,,,,,,,5,35091,115027
118982453RR0001,2016-12-31,,,,,,,,,,,1,11126,11126
118982487RR0001,2016-12-31,3,1,2,,,,,,,,5,27936,198434
118982495RR0001,2016-12-31,3,1,2,,,,,,,,4,187492,333844
118982503RR0001,2016-12-31,7,7,,,,,,,,,,,29660
118982511RR0001,2016-08-31,,,,,,,,,,,1,3618,3618
118982511RR0001,2016-12-31,,,,,,,,,,,,470,470
118982529RR0001,2016-02-28,,,,,,,,,,,,,
118982560RR0001,2016-12-31,2,1,1,,,,,,,,1,3240,96335
118982586RR0001,2016-12-31,,,,,,,,,,,,,
118982636RR0001,2016-12-31,,,,,,,,,,,,,
118982669RR0001,2016-12-31,,,,,,,,,,,,,
118982693RR0001,2016-03-31,,,,,,,,,,,2,1355,1355
118982750RR0001,2016-12-31,,,,,,,,,,,,,
118982768RR0001,2016-12-31,1,,1,,,,,,,,,,48141
118982776RR0001,2016-12-31,,,,,,,,,,,,,7423
118982792RR0001,2016-12-31,2,2,,,,,,,,,,,10200
118982867RR0001,2016-03-31,35,,5,4,1,,,,,,46,2737857,6114403
118982875RR0001,2016-12-31,1,1,,,,,,,,,5,8187,42496
118982891RR0001,2016-12-31,,,,,,,,,,,,,
118982917RR0001,2016-12-31,1,,1,,,,,,,,,,53963
118982925RR0001,2016-12-31,,,,,,,,,,,,,
118982958RR0001,2016-03-31,46,23,19,3,1,,,,,,,,2123339
118982974RR0001,2016-12-31,,,,,,,,,,,5,64957,64957
118982982RR0001,2016-06-30,5,5,1,,,,,,,,,,226055
118982990RR0001,2016-12-31,,,,,,,,,,,3,3020,3020
118983006RR0001,2016-03-31,,,,,,,,,,,,,
118983014RR0001,2016-12-31,,,,,,,,,,,,,
118983071RR0001,2016-12-31,,,,,,,,,,,1,2446,2446
118983089RR0001,2016-08-31,,,,,,,,,,,,,
118983097RR0001,2016-12-31,,,,,,,,,,,,,
118983113RR0001,2016-12-31,1,,1,,,,,,,,1,10508,84344
118983121RR0001,2016-12-31,,,,,,,,,,,,,
118983154RR0001,2016-12-31,1,1,,,,,,,,,12,21561,50574
118983188RR0001,2016-12-31,1,1,,,,,,,,,,,22650
118983220RR0001,2016-12-31,1,,1,,,,,,,,7,52858,129826
118983295RR0001,2016-12-31,,,,1,,,,,,,,,154984
118983303RR0001,2016-12-31,3,,3,,,,,,,,6,88870,240569
118983329RR0001,2016-06-30,,,,,,,,,,,,,
118983352RR0001,2016-02-28,,,,,,,,,,,,,
118983360RR0001,2016-09-30,,,,,,,,,,,3,5189,5189
118983410RR0001,2016-05-31,,,,,,,,,,,,,
118983485RR0001,2016-12-31,,,,,,,,,,,4,103555,103555
118983527RR0001,2016-12-31,,,,,,,,,,,,,
118983543RR0001,2016-03-31,,,,,,,,,,,,,
118983550RR0001,2016-12-31,50,,7,2,1,,,,,,55,314563,2417331
118983568RR0001,2016-06-30,,,,,,,,,,,1,26464,26464
118983626RR0001,2016-12-31,1,,,1,,,,,,,14,192276,302652
118983634RR0001,2016-03-31,23,,15,3,,,,,,,37,,1916931
118983725RR0001,2016-12-31,4,,3,1,,,,,,,10,86847,334748
118983733RR0001,2016-05-15,,,,,,,,,,,,,
118983741RR0001,2016-12-31,,,,,,,,,,,,,
118983758RR0001,2016-05-31,,,,,,,,,,,,,82567
118983915RR0001,2016-09-30,,,,,,,,,,,,,
118983980RR0001,2016-09-30,,,,,,,,,,,,,
118984012RR0001,2016-09-30,,,,,,,,,,,,,
118984038RR0001,2016-09-30,,,,,,,,,,,,,
118984053RR0001,2016-08-31,,,,,,,,,,,3,28952,28952
118984079RR0001,2016-09-30,,,,,,,,,,,,,
118984137RR0001,2016-09-30,,,,,,,,,,,,,
118984202RR0001,2016-09-30,,,,,,,,,,,,,
118984228RR0001,2016-09-30,,,,,,,,,,,10,6676,6676
118984251RR0001,2016-06-30,2,2,,,,,,,,,1,816,66554
118984269RR0001,2016-09-30,,,,,,,,,,,,,
118984293RR0001,2016-06-30,,,,,,,,,,,1,25000,25000
118984368RR0001,2016-12-31,,,,,,,,,,,,,
118984384RR0001,2016-12-31,,,,,,,,,,,5,26918,26918
118984483RR0001,2016-10-31,,,,,,,,,,,1,42000,42000
118984491RR0001,2016-12-31,,,,,,,,,,,,,
118984509RR0001,2016-12-31,,,,,,,,,,,,,
118984517RR0001,2016-12-31,,,,,,,,,,,,,
118984525RR0001,2016-03-31,,,,,,,,,,,,,
118984566RR0001,2016-06-30,,1,,,,,,,,,,,803
118984582RR0001,2016-12-31,,,,,,,,,,,2,84130,84130
118984624RR0001,2016-03-31,92,,8,2,,,,,,,38,546486,9206840
118984640RR0001,2016-12-31,,,,,,,,,,,,,
118984657RR0001,2016-12-31,1,1,,,,,,,,,2,5700,14213
118984681RR0001,2016-07-31,2,,1,1,,,,,,,29,589597,740972
118984699RR0001,2016-12-31,2,,2,,,,,,,,3,26613,191602
118984723RR0001,2016-03-31,31,9,1,,,,,,,,,,846892
118984749RR0001,2016-12-31,2,2,,,,,,,,,,,19384
118984764RR0001,2016-12-31,,,,,,,,,,,4,98673,98673
118984772RR0001,2016-12-31,,,,,,,,,,,,,
118984822RR0001,2016-12-31,,,,,,,,,,,,,
118984855RR0001,2016-12-31,,,,,,,,,,,,,
118984863RR0001,2016-12-31,,,1,,,,,,,,2,6985,47003
118984954RR0001,2016-12-31,,,,,,,,,,,,,
118984996RR0001,2016-12-31,4,4,,,,,,,,,,,36209
118985001RR0001,2016-12-31,1,,1,,,,,,,,,,74351
118985050RR0001,2016-12-31,2,2,,,,,,,,,,,21472
118985068RR0001,2016-12-31,1,,1,,,,,,,,4,41457,95548
118985134RR0001,2016-12-31,6,5,,1,,,,,,,,,166010
118985183RR0001,2016-12-31,3,,3,,,,,,,,7,309486,309486
118985209RR0001,2016-12-31,1,,1,,,,,,,,4,99961,185931
118985209RR0002,2016-12-31,,,,,,,,,,,,,
118985233RR0001,2016-12-31,3,2,,1,,,,,,,,,155068
118985274RR0001,2016-12-31,1,,1,,,,,,,,2,15447,86688
118985290RR0001,2016-12-31,1,1,,,,,,,,,,,24560
118985340RR0001,2016-12-31,,,,,,,,,,,4,7320,14406
118985357RR0001,2016-12-31,1,1,,,,,,,,,4,4230,9559
118985381RR0001,2016-12-31,1,1,,,,,,,,,2,2910,13710
118985415RR0001,2016-12-31,1,,1,,,,,,,,,,55160
118985423RR0001,2016-12-31,1,1,,,,,,,,,4,21705,35477
118985431RR0001,2016-12-31,,,1,,,,,,,,2,5802,73088
118985449RR0001,2016-12-31,,,,,,,,,,,3,99641,103392
118985456RR0001,2016-12-31,1,1,,,,,,,,,,,31854
118985480RR0001,2016-12-31,,,,,,,,,,,4,35056,35056
118985530RR0001,2016-12-31,1,,1,,,,,,,,5,11231,67674
118985548RR0001,2016-12-31,,,,,,,,,,,2,8880,8880
118985555RR0001,2016-12-31,,,,,,,,,,,4,15635,15635
118985597RR0001,2016-12-31,,,,,,,,,,,,,
118985613RR0001,2016-12-31,1,1,,,,,,,,,2,700,31210
118985647RR0001,2016-12-31,1,1,,,,,,,,,1,145,8970
118985696RR0001,2016-12-31,1,,1,,,,,,,,3,,
118985712RR0001,2016-12-31,3,2,1,,,,,,,,3,43093,186032
118985720RR0001,2016-12-31,2,1,1,,,,,,,,2,35789,148303
118985761RR0001,2016-12-31,2,2,,,,,,,,,2,,22859
118985787RR0001,2016-12-31,1,,,1,,,,,,,3,51646,128926
118985795RR0001,2016-12-31,5,5,,,,,,,,,,1265,32405
118985811RR0001,2016-12-31,1,,1,,,,,,,,2,30010,125653
118985852RR0001,2016-12-31,,,,,,,,,,,1,946,946
118985878RR0001,2016-12-31,1,,,,,,,,,,,,73183
118985886RR0001,2016-12-31,,,,,,,,,,,6,8426,8426
118985928RR0001,2016-12-31,,,,,,,,,,,,,
118985944RR0001,2016-12-31,1,,1,,,,,,,,,,59380
118985977RR0001,2016-12-31,1,,1,,,,,,,,2,5524,50736
118986132RR0001,2016-12-31,1,1,,,,,,,,,3,3713,10521
118986140RR0001,2016-12-31,,,,,,,,,,,,,
118986181RR0001,2016-12-31,,,,,,,,,,,,,
118986207RR0001,2016-12-31,1,,1,,,,,,,,4,31547,108130
118986215RR0001,2016-12-31,,,,,,,,,,,,,
118986223RR0001,2016-12-31,,,1,,,,,,,,6,5280,59062
118986231RR0001,2016-12-31,4,2,1,,,,,,,,,,132123
118986249RR0001,2016-12-31,,,,,,,,,,,2,12212,12212
118986256RR0001,2016-12-31,1,,,1,,,,,,,3,52101,197140
118986264RR0001,2016-12-31,,,,,,,,,,,,,
118986298RR0001,2016-12-31,1,,1,,,,,,,,7,40608,146131
118986314RR0001,2016-12-31,3,2,1,,,,,,,,6,77791,262193
118986322RR0001,2016-12-31,1,,1,,,,,,,,1,5600,48232
118986371RR0001,2016-12-31,,,,,,,,,,,,,
118986413RR0001,2016-12-31,1,,1,,,,,,,,2,17290,99516
118986421RR0001,2016-12-31,2,2,,,,,,,,,1,13738,123668
118986447RR0001,2016-12-31,3,2,1,,,,,,,,3,15233,134261
118986454RR0001,2016-12-31,,,,,,,,,,,3,,1840
118986462RR0001,2016-12-31,,,,,,,,,,,,,
118986488RR0001,2016-12-31,4,4,,,,,,,,,2,375,36134
118986496RR0001,2016-12-31,,,,,,,,,,,,,
118986504RR0001,2016-12-31,,,,,,,,,,,,,
118986512RR0001,2016-12-31,,,,,,,,,,,,,
118986520RR0001,2016-12-31,,,,,,,,,,,,,
118986546RR0001,2016-12-31,,,,,,,,,,,,,
118986579RR0001,2016-12-31,1,,1,,,,,,,,3,22172,102202
118986595RR0001,2016-12-31,,,,,,,,,,,3,44603,44603
118986603RR0001,2016-12-31,6,2,4,,,,,,,,4,46523,416706
118986629RR0001,2016-12-31,1,,1,,,,,,,,10,105671,220064
118986686RR0001,2016-12-31,,,,,,,,,,,,,
118986694RR0001,2016-08-31,8,,6,2,,,,,,,1,26431,611663
118986751RR0001,2016-10-31,1,,1,,,,,,,,8,19600,61870
118986769RR0001,2016-05-31,,,,,,,,,,,5,3462,3462
118986777RR0001,2016-06-30,2,,2,,,,,,,,5,43772,164910
118986785RR0001,2016-02-28,,,,,,,,,,,,,
118986801RR0001,2016-12-31,4,9,1,,,,,,,,9,41638,241245
118986843RR0001,2016-12-31,,,,,,,,,,,,,
118986850RR0001,2016-11-30,12,7,3,,,,,,,,14,131915,602931
118986884RR0001,2016-12-31,,,,,,,,,,,,,
118986892RR0001,2016-06-30,,,,,,,,,,,,,
118986900RR0001,2016-12-31,,,,,,,,,,,,,
118986959RR0001,2016-12-31,,,,,,,,,,,5,59885,59885
118987007RR0001,2016-03-31,29,,10,,,,,,,,37,,2920653
118987023RR0001,2016-12-31,,,,,,,,,,,,,
118987114RR0001,2016-12-31,,,,,,,,,,,,,
118987213RR0001,2016-12-31,,,,,,,,,,,,,
118987247RR0001,2016-05-31,,,,,,,,,,,,,
118987262RR0001,2016-12-31,1,1,,,,,,,,,,,47013
118987296RR0001,2016-12-31,5,5,,,,,,,,,14,7601,62644
118987304RR0001,2016-12-31,,,,,,,,,,,,,
118987320RR0001,2016-12-31,1,,1,,,,,,,,6,70676,163003
118987346RR0001,2016-12-31,,,,,,,,,,,,,
118987353RR0001,2016-12-31,2,,1,1,,,,,,,7,45771,172492
118987379RR0001,2016-12-31,,,,,,,,,,,,,
118987445RR0001,2016-06-30,97,,6,4,,,,,,,23,200223,4680893
118987460RR0001,2016-03-31,,,,,,,,,,,,,
118987478RR0001,2016-03-31,26,3,7,,,,,,,,8,150727,1777818
118987494RR0001,2016-12-31,,,,,,,,,,,,,
118987544RR0001,2016-12-31,3,1,2,,,,,,,,3,19077,185071
118987551RR0001,2016-08-31,7,7,,,,,,,,,12,79014,285548
118987569RR0001,2016-03-31,,,,,,,,,,,,,
118987577RR0001,2016-12-31,,,,,,,,,,,,,
118987601RR0001,2016-03-31,19,10,9,,,,,,,,23,110957,927404
118987619RR0001,2016-08-31,,,,,,,,,,,,,
118987643RR0001,2016-12-31,84,,9,1,,,,,,,109,960984,5076126
118987700RR0001,2016-03-31,5,5,,,,,,,,,,,119238
118987775RR0001,2016-12-31,118,,3,7,,,,,,,,,4046574
118987783RR0001,2016-12-31,,,,,,,,,,,,,
118987809RR0001,2016-12-31,,,6,,,,,,,,8,64331,387792
118987817RR0001,2016-03-31,,,,,,,,,,,,,
118987833RR0001,2016-06-30,4,3,1,,,,,,,,,,208461
118987858RR0001,2016-03-31,6,4,1,1,,,,,,,10,204904,553213
118987874RR0001,2016-12-31,7,,1,6,,,,,,,,,695276
118987916RR0001,2016-03-31,50,,9,1,,,,,,,47,391037,2404976
118987965RR0001,2016-12-31,,,,,,,,,,,,,
118987981RR0001,2016-12-31,,,,,,,,,,,,,
118987999RR0001,2016-08-31,,,,,,,,,,,,,
118988005RR0001,2016-12-31,,,,,,,,,,,,,
118988088RR0001,2016-12-31,,,,,,,,,,,,,
118988096RR0001,2016-12-31,,,,,,,,,,,,,
118988112RR0001,2016-12-31,20,8,2,,,,,,,,5,10238,557126
118988310RR0001,2016-12-31,,,,,,,,,,,,,
118988336RR0001,2016-12-31,,,,,,,,,,,,,
118988385RR0001,2016-03-31,40,,9,1,,,,,,,38,371817,2677436
118988435RR0001,2016-12-31,4,,,,,,,,,,4,83018,83018
118988476RR0001,2016-03-31,16,4,6,,,,,,,,8,,839402
118988492RR0001,2016-12-31,,,,,,,,,,,,,
118988518RR0001,2016-12-31,1,,,,,,,,,,4,17320,76710
118988534RR0001,2016-08-31,,,,,,,,,,,,,
118988542RR0001,2016-08-31,19,,,10,,,,,,,31,562470,2168144
118988583RR0001,2016-12-31,,,,,,,,,,,,,
